Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
Ciita,353.82390518612385,0.18042117810614508,0.6950245914504605,0.2595896322598033,0.7951803345004171,0.8586095892650862,FALSE
Slc25a42,149.91491270791713,0.18027621188596973,0.3168623092976837,0.5689417977339962,0.5693956386923056,0.6827355463759133,FALSE
Gm11642,13.686082533281652,0.17991842568010458,0.9831494673420967,0.1830021086890343,0.8547963640651803,0.901712366458331,FALSE
Nprl3,447.9212430574172,0.1797764367440134,0.3637183422531464,0.494273771375791,0.6211128460432278,0.7241306182886221,FALSE
Nkd2,229.2881188218155,0.1795440742722244,0.5741272644997477,0.31272521856049795,0.7544894342348607,0.8288012515992975,FALSE
Mindy4,151.01762070863796,0.17947265499752368,0.31817409561770943,0.564070606216675,0.5727060813352851,0.6852965048866841,FALSE
Senp7,224.51006193673578,0.17913580525896455,0.35863619574726785,0.4994917060329353,0.6174330282839107,0.721586721180037,FALSE
Sec14l5,14.935209565242575,0.17895863753978342,0.7700891343095427,0.2323869141462912,0.8162375117552466,0.8738386629913079,FALSE
Plrg1,1009.7007601075044,0.17860956125432642,0.2399247757243171,0.7444398383414798,0.45661042510701155,0.5824004984027927,FALSE
Mrtfa,773.0976439919204,0.17848163753755314,0.3014804663192127,0.592017253113088,0.5538390351747398,0.6694200781432542,FALSE
Tmem104,605.042326104215,0.17780029655679921,0.26426436821982835,0.6728122211651932,0.50106676174576,0.622933027291338,FALSE
Icosl,245.7590881209055,0.1774245615371294,0.5573748798087182,0.3183217758181326,0.7502408680113319,0.8258379911664743,FALSE
Txndc16,311.96173380539176,0.1772321761613861,0.5160715776644605,0.343425570854861,0.7312783252172299,0.8113812762437211,FALSE
Ccdc117,756.635174310002,0.1771583129092858,0.32210751615835687,0.5499974512305076,0.5823211217475887,0.6936022913078678,FALSE
Pllp,1156.5973790856153,0.17694777943304763,0.6589574891609992,0.26852685088736433,0.7882938095314114,0.854341801144825,FALSE
Brwd3,258.45485860092816,0.17684151417125807,0.5306975572738468,0.33322466204608053,0.7389647032912284,0.8173842649609869,FALSE
Bdh1,103.55667169634512,0.17670768605571016,0.564241240318359,0.3131775443354819,0.7541457779391829,0.8285159022111764,FALSE
S1pr4,126.60839531908391,0.17666671538799353,0.5143031069611114,0.3435069961600525,0.7312170785030192,0.8113588975109058,FALSE
Hpdl,11.816416123946683,0.17666377650474568,1.0928005467664752,0.16166150083606945,0.8715724235488278,0.9132299883261602,FALSE
Gm5230,2.8330738822353374,0.17664711749238027,1.5776156750311348,0.11197094469088238,0.9108464444441225,0.941544848789005,FALSE
Tuba1a,901.1429909231657,0.17662607689588622,0.47914090639567536,0.36863076088525015,0.7124029640156173,0.7970197306845921,FALSE
Ddx59,223.61597482993412,0.17656116025607357,0.3252503402165264,0.542846965628177,0.587235173516004,0.6977723122955009,FALSE
Hltf,597.8059283811737,0.1764113794223883,0.3152654023633624,0.5595646655165273,0.575776411870939,0.6879641695768427,FALSE
Serpini1,28.843192802560235,0.17638366769438477,1.0381535035612608,0.16990133644911065,0.8650877300690464,0.9087009596002873,FALSE
Ror1,71.0911834786357,0.17623156611016083,0.7287417856363163,0.24182991778944102,0.8089119557847132,0.8685745126008996,FALSE
Cnot9,599.9598223099968,0.1762268171204464,0.1649950482696694,1.0680733692832993,0.28548741743734035,0.4118920710769855,FALSE
Tmem135,1138.1080503175874,0.17619791790134287,0.3896647904485214,0.45217818550793687,0.651140622088525,0.7485350696945957,FALSE
