Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
CLEC5A,0.8832670568294586,5.747901924437932,10.799829322693766,0.5322215520906262,0.594572557678354,NA
SETSIP,1.8203572723367396,5.093741888630992,1.4925144407847566,3.412859366340689,6.428510708555049e-4,NA
TMPRSS11B,2.8402792540417052,4.863654216433587,1.4181886548560874,3.429483235378958,6.047317904599365e-4,NA
CCR4,1.3163293947909973,4.831524099525754,2.838506126577214,1.7021362238001587,0.0887298348048795,NA
OLR1,40.365763211776766,4.682103266896132,1.594217345355678,2.936929070892483,0.003314799099177917,0.04706214220501337
TGM3,2.9633677396276803,4.571148264099986,1.519893500299041,3.0075451097070993,0.0026336703413153595,NA
SGK2,173.16354878635286,4.546127967487391,1.2871553369120436,3.5319186714431856,4.125562165647781e-4,0.010912069744476156
INTS4P1,3.5223283589414893,4.516740171901843,1.4263003427425864,3.166752497034917,0.00154151456229306,NA
HEPACAM2,1.4843016945142207,4.5118236194681165,2.647535466196237,1.7041598411334358,0.08835122947771686,NA
COL4A3,6.339330313344098,4.4637294724549355,1.460820356639004,3.055632030433162,0.002245866968982846,NA
ANKRD44-IT1,0.36214126903699534,4.3665362788039,10.806755258619255,0.40405618285111405,0.6861714051993247,NA
CKMT1A,639.4609352235593,4.343346737611729,1.5036071595804497,2.888618020962104,0.0038693879370292066,0.052295364239849276
LINC02908,1.3410187909040194,4.3319200011323495,2.695577416057729,1.6070471489065097,0.108044025654705,NA
LINC02259,0.7026196980995645,4.295575434423974,2.532888799799018,1.695919471381777,0.08990113161916495,NA
SNORD67,0.6972634266552398,4.1037555375301284,3.3256045826617444,1.2339878165087108,0.21720744421133617,NA
EVC2,2.928097682871131,4.085081096162505,1.4176747813148691,2.8815361252131906,0.003957418671146823,NA
TMEM37,89.00988377878835,4.080974977145786,1.4002336585259336,2.9144957002690153,0.0035626371636547677,0.049707819929569325
ZNF843,1.6896492405052737,4.0697018066246855,1.6367559312782756,2.486443903365803,0.012902690980280773,NA
RPL26P16,1.9101528213818109,4.048210623176215,1.3946729705038015,2.9026235603561377,0.003700511497385666,NA
CYP2C18,1.3556533677169689,4.0377948909680965,1.8283318713305976,2.2084584064213284,0.027212334199246985,NA
POMK,0.3093888792984945,3.990691317289354,4.325009913546216,0.9227010797802441,0.35616300299663667,NA
DPEP2,0.5079651748396616,3.9882699609403174,6.943854185042173,0.5743596934295496,0.5657244223759199,NA
LINC00543,4.962966223467313,3.987714100688671,1.5363869473185015,2.5955141754156,0.009444950685536867,NA
LINC01603,0.4791765800343702,3.9610419781224673,10.810400261204789,0.36641029771463984,0.7140589367804528,NA
ARHGAP22,2.035557765031259,3.953325173859295,2.069115796021587,1.9106350555443008,0.056051496109428396,NA
LOC100506274,0.24704347620574582,3.953165075396462,10.810482738337626,0.3656788666224129,0.7146047175233778,NA
