pathway,GSM5509045,GSM5509046,GSM5509047,GSM5509048,GSM5509049,GSM5509050,GSM5509051,GSM5509052,GSM5509053,GSM5509054,GSM5509055,GSM5509056,GSM5509057,GSM5509058,GSM5509059,GSM5509060,GSM5509061,GSM5509062,GSM5509063,GSM5509064,GSM5509065,GSM5509066,GSM5509067,GSM5509068,GSM5509069,GSM5509070,GSM5509071,GSM5509072,GSM5509073,GSM5509074,GSM5509075,GSM5509076,GSM5509077,GSM5509078,GSM5509079,GSM5509080,GSM5509081,GSM5509082,GSM5509083,GSM5509084,GSM5509085,GSM5509086,GSM5509087,GSM5509088,GSM5509089,GSM5509090,GSM5509091,GSM5509092,GSM5509093,GSM5509094,GSM5509095,GSM5509096,GSM5509097,GSM5509098,GSM5509099,GSM5509100,GSM5509101,GSM5509102,GSM5509103,GSM5509104,GSM5509105,GSM5509106,GSM5509107,GSM5509108,GSM5509109,GSM5509110,GSM5509111,GSM5509112,GSM5509113,GSM5509114,GSM5509115,GSM5509116,GSM5509117,GSM5509118,GSM5509119,GSM5509120,GSM5509121,GSM5509122,GSM5509123,GSM5509124,GSM5509125,GSM5509126,GSM5509127
HALLMARK_COMPLEMENT,-0.08664308054110878,-0.20102334540093655,-0.20807657693792303,-0.07062457096721106,-0.22428123605608463,-0.1262022458782744,-0.09071217774716774,-0.1708007474391221,-0.07834490883785258,-0.18504064547196147,-0.19921113832161313,-0.22963126203568496,-0.14642591763857923,-0.19102530906489074,-0.06218173640521002,-0.21183943105475878,-0.19019524379656566,-0.2323655185626569,-0.08889131110523266,-0.20267263536610264,-0.16914488269737385,-0.19699156005794843,-0.2924366922703398,-0.2157936828188479,-0.2544708210600914,-0.13723086046501676,-0.22885341551369248,-0.2766272268727726,-0.25886345340263894,-0.2096537407805758,-0.21879301639961293,-0.24360983703736874,-0.25587392349312527,-0.2772477741128895,-0.37113135350798143,-0.33490457741658236,-0.2809327572095293,-0.35036834381444115,-0.3142371169213004,-0.25977773843985635,-0.29718474181098165,-0.23056992267678908,-0.26125658706887045,-0.2672928243647678,-0.22244914301194568,-0.125590486908501,-0.1710176058601639,-0.2572003052400197,-0.156712385651876,-0.24683109412541837,-0.02847736491902847,-0.107340381568514,-0.10878711050676801,-0.05126861451302098,0.10413108949857885,0.10016482544773384,0.022036322072186615,0.03292330435975613,0.16877741467055538,0.06933928604696549,0.0700950560643186,0.03904271745750745,-0.04329618408836686,0.11235445244356218,0.13227316128223443,0.1282007052929895,0.1442948681915566,0.14000978915373835,0.03416227648946435,-0.22410303565549922,-0.27206880842724046,-0.22997965780227575,-0.21274419339419853,-0.3564052220570982,-0.2780742203959696,-0.2048274545610409,-0.39165721233300005,-0.37136352636892983,-0.2113948881058882,-0.15224890742954533,-0.16226291923802516,-0.1236839645213082,-0.12999555009747768
HALLMARK_DNA_REPAIR,-0.3727848077783133,-0.36811712139238345,-0.4306470461345776,-0.4242700992864861,-0.42516162446838673,-0.4547271498931544,-0.39263773695850496,-0.39786912617244286,-0.40009940795039933,-0.3560541172934496,-0.4192485455292161,-0.41577196151039375,-0.4213228259088058,-0.3966995944596897,-0.40152125967166336,-0.3623269784342777,-0.47606395926932293,-0.49596944628882766,-0.42172018900574615,0.2114100416110624,0.13772762987087359,0.14267266822506716,0.18931326272536964,0.24140585127387995,0.2383174916550831,0.12219103096995113,0.15620436815799324,0.24136661144232324,0.08787951058277574,0.2292229515122007,0.23935981737888978,0.14007085473630052,0.15014255102938898,0.0807191477611798,0.11234769684899942,0.09747416607467299,0.12872971004609746,0.21337844040732773,0.17389365211134386,-0.04371261401658133,-0.1060811157106895,0.024297876049026668,-0.06291218823960276,-0.07391137623079669,-0.18249684154301615,-0.07520252991017984,-0.11161950997810267,-0.205760841702971,-0.25853634072940435,-0.3117944749413718,-0.2663825015661153,-0.24592231877787118,-0.2971361345784258,-0.23609124746920301,-0.16800462290224646,-0.1201596513153278,-0.12461131568950096,-0.2134387608307136,-0.20435688332706986,-0.1903744960607238,-0.1251125757611666,-0.19692611399239668,-0.19958216784319005,-0.24744693040435,-0.28138208180693397,-0.22148119432156976,-0.21355086009087826,-0.2403165877835141,-0.24471644651308144,0.06764823631328187,-0.048084949781477954,0.08501046913037469,-0.04529511350570131,-0.12771630262437655,0.06035794259561414,0.0278912797894125,-0.1337667709723765,-0.08296598718417886,-0.29038799087262035,-0.29996017676937753,-0.30867470638635713,-0.25991332617996865,-0.25479956885422267
HALLMARK_E2F_TARGETS,-0.3477272301922085,-0.3295688385458945,-0.3319149010972219,-0.37486079979589876,-0.38159081386342625,-0.3982976758567734,-0.3174510401172795,-0.4738378126438434,-0.37644425558544675,-0.5084345801371314,-0.48209421651421314,-0.5006712482127968,-0.5456026411958906,-0.431768884699018,-0.6424689992331997,-0.49692462988694086,-0.6590266880443262,-0.734036885547435,-0.6949417301378166,0.1982416435354133,0.3138164868533529,0.29108343490324673,0.36326265887356496,0.24188414011523957,0.2606473915272949,0.3304445913998382,0.29315140013802676,0.1988613695448837,0.4481800283248766,0.3202168758510932,0.31870845044936447,0.38152216804539774,0.3848714044120294,0.2056418823084003,0.11395750287184049,0.2215928862772436,0.20859826877777626,0.08215603135897478,0.08382245829086798,0.1803684847389045,0.10831008103160915,0.18099413633084666,0.05169505013030519,0.12403212969282232,0.06989960837628828,0.2657505166591693,0.0662566503809181,0.1134824200927084,-0.5669463559624939,-0.6019438440182847,-0.5267344429514047,-0.5602990708064027,-0.5326223675765287,-0.5286378979653202,0.2696058890814544,0.189428004218791,0.27158629069284773,0.2498234304315587,0.24540220030446278,0.23917179261337157,0.22449112063167867,0.20572446511225617,0.2366226178120298,-0.19343701780333988,-0.1899126874594409,-0.055942029745642094,-0.010078752159253718,-0.11601601716601218,-0.015922197467414717,0.3389245181356466,0.283707926692333,0.34184457119130185,0.21625455299073854,0.22864428848485585,0.2831389434134409,0.3112391915103682,0.22629834562545642,0.22077833372563138,-0.6047525964022903,-0.5575250201426534,-0.5953375415951068,-0.5173576024096082,-0.5391438052931155
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.31182543832276355,0.3434202901315996,0.19766437300619624,0.2937354280738589,0.2292514436767099,0.2789874163568081,0.21603254329126517,0.12153683902546653,0.32861920723992283,0.17270100109896064,0.23551827393674404,0.1569018544165134,0.21601561951043863,0.14446870658617153,0.1114899274945873,0.10232529893543313,0.15147226129311117,0.045840681831369856,0.11883825593836465,0.28629193711648177,0.26686900491607235,0.28402802017339013,0.23310097056348122,0.20516964734967444,0.2509190321474192,0.27461870792973925,0.27557446593597607,0.2629004982462414,0.13110444537599347,0.1584135413146313,0.15500464857374308,0.10967346198453769,0.18047982165091475,0.01946538366909839,0.005881377850301905,0.061241080776541654,0.020176383165557144,0.049011615157209976,-0.010044480311134807,-0.35184990243587355,-0.3088506446832161,-0.3368191133375192,-0.3192722852680689,-0.3668404166025278,-0.3119729416925516,-0.2984490850013729,-0.2972097535873681,-0.350021138423197,-0.29267985201626795,-0.3131561306006815,-0.27943582175971293,-0.2931380601241846,-0.32431766495150127,-0.294146520403922,0.011250855968612805,0.056942346594636636,0.011890559949057855,-0.07109906253360053,-0.03275303613914368,0.06260463049392334,-0.06455018255930313,-0.06476318371141376,-0.13743950134221872,0.056735586280028616,-0.01688263066677792,-0.022320078917791836,-0.0017294472484580825,-0.013736104511984315,-0.048197910460602844,-0.21272679420539659,-0.21047532002849312,-0.19398911060494534,-0.2888386123405752,-0.2747343402812204,-0.2400215598166407,-0.2618959513189042,-0.3280514634028653,-0.2592282471058779,-0.20891844761393108,-0.14216598456488766,-0.19522182917369782,-0.2081733692109294,-0.19581289194893586
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.019178532961928146,-0.04034674833846463,-0.07703044824469703,0.010290501498020382,-0.10203070517087669,0.026793842289854652,0.036174987818931,-0.11293310871377649,0.06130048669247187,-0.08110357424107854,-0.12728416575096074,-0.17248665459990814,-0.10307266094721164,-0.1519175411966245,-0.08660822013668662,-0.029636753266622462,-0.18417235391315082,-0.2454627595281811,-0.16744354468336026,-0.16749518341990333,-0.1774536908507566,-0.15214655681025638,-0.18947710798387035,-0.17765733255490457,-0.17254578733498321,-0.14125279913276373,-0.15318117779166712,-0.16206013244723394,-0.1795384484699361,-0.13549774476102155,-0.17576257785014252,-0.22262313455238014,-0.20434533122095902,-0.26830415229601623,-0.30231317939263075,-0.27102193824389725,-0.28241641869367834,-0.2767435884060611,-0.2603156810666435,-0.0336866099510193,-0.05527001665363984,-0.016445551180559154,-0.108697001776026,-0.0796432495283878,-0.13619044639747963,-0.16334969668702737,-0.06530093057289155,-0.1608310049718611,-0.01306692493371947,-0.015781907567913284,-2.3519214193798432e-4,-0.003434062851225661,-0.01762745817344022,0.019118516646304762,-0.08787610993808773,-0.10216478628225938,-0.11777494280013019,-0.13879681965408952,-0.15644840955877956,-0.09755918570397816,-0.20111721887641726,-0.23950769281684214,-0.227382031789233,-0.046720728727507044,-0.030423611161696923,-0.015970881175537827,-0.06027278815137116,-0.11072456737367668,-0.07218673876074666,-0.01944002328241523,-0.08193941718458916,-0.06642135007635691,-0.08412062347826234,-0.19345716635967702,-0.208707235018735,-0.18271701174945137,-0.17566827827979523,-0.20756032113591952,-0.014485714786575149,0.01571332147892948,0.011286303592640906,0.009173732275938068,-0.05575505244335027
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.08057340872068856,-0.035139575199148634,-0.09714556857727491,-0.0635629246297723,-0.13143088749967455,-0.07261123224325836,-0.010911965313598448,-0.1426493512716866,-0.02846354080881451,-0.046359613794248786,-0.11603083292910384,-0.1479412416390199,-0.15839314271368693,-0.2135767365244981,-0.20811462596274793,-0.14802382241495102,-0.2090423931289649,-0.24008677040907167,-0.2519980035208511,-0.20603606821283282,-0.19444611011371982,-0.17932915191424081,-0.22546136067347738,-0.2077847872470441,-0.21291058824612147,-0.1864551570158962,-0.17295851931320444,-0.17042136738302954,-0.19632024612331922,-0.18031337738074232,-0.1808802099819794,-0.23042659392288425,-0.20138290633698933,-0.25473412906752535,-0.29583300081952923,-0.27251689295865933,-0.2455794016161677,-0.2652836083280699,-0.25504245710143253,-0.00763398302082513,-0.004735294878508989,0.022860865400767733,-0.02211931352325064,-0.011867777478678426,-0.056696681293620654,-0.027275612494717744,0.00875951086317242,-0.09158803457384473,-0.1309683886859518,-0.07992426918168899,-0.08874251602000444,-0.107357744670139,-0.12512002668038755,-0.08884086342416858,-0.14501909510820749,-0.1332660693952708,-0.10310569094409651,-0.17191680692191325,-0.16128780939448656,-0.12941045669567264,-0.19047111904431088,-0.2494886052549218,-0.22437124173572695,-0.10631967008195654,-0.07553818064152786,-0.02624289940845126,-0.056033810675491735,-0.1335875377750975,-0.159708932281944,0.07548909288557282,0.03534895831385662,0.05661041087308763,0.05504193937932017,-0.04645205703932387,-0.022444146758062,0.04856799021535507,-0.06490206365058276,-0.048533359667586484,-0.02656873201958196,0.042095366636743764,0.04673772481459049,0.07711410468650381,-0.0962460888126232
HALLMARK_FATTY_ACID_METABOLISM,-0.21587935515326193,-0.21812065674030015,-0.3241210708660179,-0.33773963755870345,-0.32548115603320643,-0.303360504569429,-0.25324033967125614,-0.2952505462247688,-0.2358491849720306,-0.1453415818303082,-0.2838378307368179,-0.28047945696489984,-0.2592608431391587,-0.1962254189146238,-0.2318488779153021,-0.2626609449267021,-0.22605161968830634,-0.25764078502672993,-0.1370540461051,-0.19214231735429874,-0.13634492018123529,-0.19108372966947035,-0.1685398450905571,-0.21870865548205368,-0.204132548445761,-0.10556400977444126,-0.1732957623959223,-0.17956567322315875,-0.13807563733789732,-0.11019733691071593,-0.10559526489158251,-0.11717043017385023,-0.2371960590574172,-0.0087035622502257,0.07593551763440293,-0.02427359823083511,0.0640547076670689,-0.07792264141186032,-0.019478078553920586,0.16073305841559873,0.2493357000553732,0.23488766899577407,0.2967538844960928,0.29716290296276204,0.3120654568523721,0.35119091828900567,0.2703510985157519,0.2880931879091332,0.23145400315190245,0.11346021529519676,0.2327181779536658,0.2860556180701189,0.247925935853523,0.20977065257620925,-0.17389085139278515,-0.17784255318449277,-0.09791140466737455,-0.1529332630206683,-0.18065573569977345,-0.1990139514609217,-0.2114500893985899,-0.25676201622189126,-0.19310606517215356,-0.1707580117094251,-0.11010269518040824,-0.06151325772881597,0.021170461033183596,-0.10976498349809229,-0.15769253798314123,-0.08846341608247466,-0.19439716833229925,-0.08571491143204851,0.05208916504364797,-0.0958523957105272,0.017669105579628586,0.07146995681433127,-0.05450610479838547,-0.09838447225280672,0.05923877998197838,0.021164691789831463,0.01809948807905562,0.008775885804713918,0.01209559858510545
HALLMARK_G2M_CHECKPOINT,-0.09869734971598236,-0.0687481198016529,-0.0966061220185667,-0.131846488140419,-0.18674417561328074,-0.129536360909278,-0.0021159082735935364,-0.3551164051894175,-0.16455114374111568,-0.40592346025338366,-0.37341309405369844,-0.3564058318357165,-0.4014766056547232,-0.24986139402952434,-0.5039092450232032,-0.3645909054087251,-0.57655328106494,-0.6364180604671934,-0.5872053920155624,0.09240807926145173,0.11924465117542712,0.10529456454160308,0.2020708789873703,0.139659975871826,0.12130069819954942,0.09915851077727453,0.05888685293625043,0.05892641868114565,0.3340509084828612,0.20814540987758867,0.24837947441048325,0.2642213912994701,0.2846867723168436,0.15759462814625197,0.09225728689416159,0.18993870271569008,0.11478427206018957,0.02472788396289241,0.07912641189963562,0.24640281996791075,0.21012996840847675,0.25632721601163944,0.04159264675179106,0.03291254938049039,0.11285400030916086,0.10018462484909968,0.026701270136261113,0.1571731467782203,-0.505639451285293,-0.5469548484960586,-0.49303294822867316,-0.4850932079255506,-0.463094077091832,-0.4751773079501836,0.30131585021209345,0.26194185512537965,0.32075019150441697,0.2813106764372846,0.2184072762135971,0.2981905123032532,0.24654626611750027,0.28161970008998627,0.3037507193772462,-0.1956196422875435,-0.19996151293556177,-0.1133654338155703,-0.14990729240330503,-0.15727325684633853,-0.07846636602766406,0.45569779614567774,0.3955968064966844,0.4427172128099638,0.3279449832406921,0.3171348323622148,0.3469365087958311,0.363719369954891,0.2946807758590534,0.3406317026946901,-0.5075635411137052,-0.4692394634205394,-0.4832428795226531,-0.44878755848147667,-0.4193729241767023
HALLMARK_GLYCOLYSIS,-0.02615491785484511,-0.08424078854939696,-0.06115540857915766,-0.015578006981878112,-0.08208910457343566,-0.07083973361975346,-0.04066327764640654,-0.3122077325643224,0.07220895588892681,-0.165624325548403,-0.24648003786256167,-0.23232434107342664,-0.19204990231166613,-0.30404943838134146,-0.2098802405307219,-0.2903150996348758,-0.36034723886247577,-0.3955570410803876,-0.33734239084330053,0.0669625675059089,0.03324772585859545,0.060524445297759855,0.07017030835447716,0.05632453346518279,0.051276118950857874,0.04443575259173102,0.015622510861412253,0.11992897081441241,-0.06948324284402316,0.037121788410625106,0.03708381311867415,-0.050735271779317165,-0.0978981850472222,-0.21051207840720088,-0.10926112797340631,-0.15635543361829102,-0.14211718525872363,-0.0734344268188648,-0.11609250783175747,0.021121127055001993,0.04846251342231506,0.08004793146172076,0.007321503678187763,-0.00627204853744287,-0.013870189050015136,0.049077990859116266,-0.05090049128089244,-0.05037647502296749,-0.11767638092730477,-0.05558857075652188,-0.13520025734820784,-0.03413065458532172,-0.10477895776922934,-0.02479343699423761,-0.15418174087931505,-0.15283775193444205,-0.15290514003969324,-0.22197297534065763,-0.21683136434014635,-0.22640282946236887,-0.30821504223037566,-0.24633697962825613,-0.26233892488400146,-0.20513581803276487,-0.20902751120580823,-0.18328868269914544,-0.1995051422648716,-0.21119289211104803,-0.19747053176239404,-0.02224525931826929,-0.08829910679537366,-0.015594642055679397,-0.08006692298556704,-0.18391937363621358,-0.13382286864118392,-0.13619610952945577,-0.19432285788843362,-0.16000019584531106,-0.16166586047593698,-0.15065087441320824,-0.18262683322949214,-0.15039821521259636,-0.15689495798324027
HALLMARK_HEDGEHOG_SIGNALING,0.3744905768857603,0.3715281293918558,0.42705446679073494,0.34922622412149756,0.4113325702653366,0.4482213855306905,0.48078708980513934,0.1929101069860617,0.4219270145418799,0.13042570750209775,0.23026612027733823,0.3013098988720478,0.17269449993180458,0.2968886114042619,0.26348668255938573,0.2982719410093726,0.2114192252365948,0.26632099787514113,0.3505832302621358,-0.19398325398353303,-0.08323258658383727,-0.06356697857573523,-0.11472446668116064,-0.16574155329699983,0.01276628680452338,-0.0682434969285588,-0.06893655145020529,-0.015774066005050408,-0.009128594518982708,-0.23367834474954052,-0.18212731063374948,-0.20681818310788216,-0.2333004198904445,0.053040647260360285,0.012361437984047458,0.11078608319004984,-0.0038019441917881425,-0.06673698553516574,-0.08185473225988835,-0.36829894721477285,-0.40060522645420826,-0.3560845541064848,-0.40668580071507643,-0.4230601176910634,-0.4422159011483417,-0.35452274460867816,-0.3616322114223785,-0.4075615867706428,-0.3026813140781923,-0.29673915282975705,-0.32789261418829896,-0.34668494153124535,-0.3153144029038462,-0.35375631979322464,0.27134770865720403,0.020173397065377463,0.06822295428439998,0.2628395131365382,0.33430835117144253,0.16248983628251912,0.3440019275664172,0.02034991375082218,0.1822900553710035,0.2803242476247551,0.1752424980145725,0.10998792799210536,0.17314064835770984,0.24129511324110398,0.1398286170159337,-0.25713939863547336,-0.09934269766629364,-0.13120277350897536,-0.2241974183248991,-0.20530336507607716,-0.2718072120527427,-0.20608038243420512,-0.19876092753882754,-0.21338418980649007,-0.1164754123070263,0.013449548597720212,-0.08666746216464397,-0.17173672439440418,-0.2574314784280357
HALLMARK_HEME_METABOLISM,-0.04646891860112348,-0.08571522893597457,-0.062473533455890046,-0.03855845068316244,-0.1628225192960157,-0.10417522592903082,-0.04286214662697008,-0.06509458232769857,-0.03006515723664141,-0.05316292355972574,-0.025449742189819324,0.01853431883544543,-0.03784905876285842,-0.04538712991044372,0.06734860005780154,-0.06946414724211908,-0.042645996341455286,-0.047462863862781396,0.020310175653244916,-0.1471485421570997,-0.14001359444246889,-0.21351920779508343,-0.1540601210672156,-0.1290312393654981,-0.16770373140302114,-0.1953840270252093,-0.18720697100335704,-0.18495543534558176,-0.16470859914164654,-0.192123541834419,-0.19542659092534537,-0.19312920403016454,-0.14975237135830005,-0.06371380370659213,-0.00772116022852351,-0.026396022300149702,-0.03374716702610456,-0.017273878547680088,-0.0038799597368857353,-0.18674241309245124,-0.20124379683636495,-0.19754196511086658,-0.18501585192833447,-0.2156835121717071,-0.14946257717334344,-0.08248827651351892,-0.14412965972111452,-0.23861781522839048,-0.05525470501231258,-0.09572418785679136,0.008472714460881076,-0.02911867701653445,-0.014529566774686475,0.03982984958536209,-0.1365533967298428,-0.058820134469188254,-0.07913950788591187,0.003075253226004465,0.032962607059174726,0.05771504194103205,0.06296835169673545,-0.037978933343611854,-0.060612297782996885,0.04694657702438185,0.07817823441615969,0.11041872592479113,0.01637544413108355,0.08639973405759037,0.04910170071726988,-0.09124469789933856,-0.15989874323611858,-0.06794977314159797,-0.06380073713773474,-0.07703175263880778,0.03508226697742811,0.038297831104137786,-0.15520617062397468,-0.08441492081775866,0.11940684058062818,0.11254635929630179,0.127266149826167,0.09762384354133406,0.09866552231306151
HALLMARK_HYPOXIA,0.20843799122984424,0.20418922377815513,0.1845847524883174,0.2203615419788042,0.14582406270151638,0.23598707314744577,0.20385750838244648,0.08019824471932015,0.3297269741624602,0.044787887797960946,0.10521651463535776,0.14266644793495825,0.22670607706018306,-0.030824788762867178,0.02716996909696126,-0.030691040007097187,0.018506929195806918,-0.1897316190704226,0.03971572643058413,-0.050509514615318524,-0.028555113482529954,-0.03090803161192443,-0.01092729416385349,-0.03119749749794276,-0.03708401516394108,-0.008303207552424863,-0.019376996823600612,0.0045418688426837606,-0.0641755439910521,-0.05773095988216155,-0.09918427414883609,-0.1764530104290455,-0.13690134518115188,-0.20524572971259228,-0.185711116903853,-0.21343552792458653,-0.2058931492827805,-0.20032473466016662,-0.215374614782797,-0.18301910658287066,-0.19956932069392525,-0.1294494507425331,-0.22894554654109728,-0.19125932939892326,-0.22993691825691304,-0.06031096437536526,-0.15935072786508153,-0.22482450402993215,-0.1354620810625056,-0.1905627108015032,-0.08279578266606619,-0.04074527155329191,-0.11122048256695191,-0.07237658184793785,-0.23988150514756867,-0.19765196013297676,-0.2112244510339779,-0.23105009805668214,-0.2320239438728474,-0.27284327015781756,-0.3119093326245886,-0.2988305946025559,-0.3317747472454245,-0.1776306861024617,-0.16213075210688638,-0.1363178423445338,-0.1118933426757312,-0.20281291788237768,-0.2356559048865679,-0.2622025953651087,-0.3408060797743258,-0.23722978626151114,-0.3202647589472452,-0.3579858642508314,-0.28395413983454293,-0.28443303379776835,-0.36174103265105206,-0.3352182136821302,-0.1626900351856425,-0.16590314362211173,-0.18757438772977095,-0.15851551536862146,-0.23142119943545986
HALLMARK_IL2_STAT5_SIGNALING,0.07439675086411117,0.02990031501680296,-0.007440254073548647,0.15101887431754685,0.07028223439677163,0.08448223056290394,0.0871555418078418,-0.17593170857458218,0.05104434739193307,-0.006239656964411616,-0.13881653937851302,-0.06909805687117283,-0.08999992673812084,-0.06763405083458067,0.051860297164341984,-0.009191509583607621,-0.18003080980686648,-0.18836535971413573,-0.06681612073803957,-0.05395544257555815,-0.012359247184948352,-0.05707902747364252,-0.10029939296896419,-0.01974401878905921,-0.055616257373268,-0.06740126912025193,-0.07310816789074681,-0.006789244816884532,-0.2589777029543532,-0.16715943259362506,-0.17440551514577418,-0.16054349689637548,-0.21583294961809787,-0.3496887404391557,-0.3301998199152718,-0.3315751238137794,-0.33739813070059876,-0.28720295226897435,-0.3202254244509653,-0.17264063976601113,-0.1966593765063305,-0.20088903271566183,-0.151272272602537,-0.23693726183769007,-0.3566813308935147,-0.3074733209480091,-0.14741237697946005,-0.254602000475125,-0.20973570581065729,-0.18524320587746368,-0.1524041795206612,-0.15026954309044627,-0.21353059068300284,-0.18737202450723983,0.20950775278055433,0.25391276280869635,0.02537481004560077,0.1289332920499427,0.2199288261388187,0.07983358905894838,0.15152795238267175,0.1705030097198987,0.1648528842502862,0.07267188630139554,0.15197669252620513,0.12741094947616965,0.15782253268109908,0.09826975224396169,-0.0012605334460090434,-0.04490589836178385,-0.12011102784178068,-0.11672209060007821,-0.23835882583185963,-0.2830770100903004,-0.2792526264142228,-0.30101152995626645,-0.19441855242578412,-0.2806806554235621,-0.205816420467067,-0.16401365791871947,-0.14528272257786012,-0.08160587318496171,-0.22210678463427064
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09662491274409069,0.026781041983516024,0.0952320496353102,-0.002074880475384122,0.06305124357874886,-0.11300389668606967,0.05058048685515276,-0.09636742707925186,0.019660384732361535,-0.022195377857423843,-0.10050955331001768,-0.030591674024723542,0.020758109798786478,-0.06837506912115399,0.16265984405879974,-0.08643420576757105,-0.04232860895090755,-0.1323987177252124,0.2515117241804106,-0.35710693483122224,-0.15802731364660005,-0.23965094740731138,-0.28533526313373964,-0.20481153636831176,-0.3024730126115903,-0.2670852850109013,-0.3217408559920845,-0.3026842525353434,-0.31396872600529663,-0.4185991413512939,-0.34710459915587394,-0.34078008271235877,-0.39870333608134617,-0.45153347781301967,-0.4697614935282023,-0.4789251555217399,-0.45248560220927037,-0.4111194107822828,-0.4227842521451338,-0.31504541915387435,-0.30346273457504735,-0.2569758853040559,-0.30393989860793813,-0.22154146426538812,-0.32774833022681454,-0.3482501387452321,-0.2258366176586472,-0.24804809548854692,-0.19733553466421608,-0.28147711010754556,-0.13185592143936947,-0.2333505982323253,-0.26162243894191856,-0.15483159271093644,-0.06435662299509862,-0.005697831002843157,0.029058985658729386,-0.10927850457076455,0.06593480026557985,-0.03731152983417871,0.016505881875781753,-0.06837527640512508,-0.014827877854137195,0.07489175112741431,0.033878645541323,0.023887348631840083,-0.010610266478180419,0.15319637028476832,0.11059565618270115,-0.2260681093920587,-0.17345229026733588,-0.27826303181183965,-0.16146703099448023,-0.35295381700254674,-0.2815262566568472,-0.3074465165532083,-0.19393005037137115,-0.36048298276720053,-0.20827599426849996,-0.2021108117894318,-0.026565868681362653,-0.076794989302061,-0.16443604389810929
HALLMARK_INFLAMMATORY_RESPONSE,0.1439611435215038,0.1301826795687792,0.05232268716642935,0.09259758242777766,0.006221056956197429,0.08845450500221186,0.05338969285942288,-0.08872677500845261,0.13997175524370745,-0.02390689809956592,-0.03072407884559475,0.045565665552490836,0.020421342527825098,-0.03729313705041229,0.08304915101299185,-0.0337286871285937,-0.05793264039467447,-0.17426118821027392,0.11350881675743037,-0.14081014697788588,-0.14892233389461224,-0.16294096998917768,-0.21269654831617513,-0.13239305120645598,-0.12612495592687767,-0.08476957161133226,-0.04791778826986941,-0.19478280367411135,-0.230861749608635,-0.277060852294413,-0.2950944039592667,-0.25419841780603397,-0.27564097506082474,-0.3910590750551501,-0.3946385078030254,-0.4022635935957202,-0.3591474181620433,-0.4173991452664254,-0.40011277594443134,-0.23946925768686692,-0.3062397832894228,-0.2329529571599492,-0.2115929207297732,-0.26944263271616564,-0.3288017569008238,-0.21127196394942482,-0.12668889651249404,-0.2629738820246563,-0.20969814013957438,-0.17095493471809992,-0.10828655974959081,-0.16271283057696706,-0.2144595180141932,-0.14283281282963917,0.17830353577515484,0.22834656840038078,0.09158854517409162,0.13835836652414715,0.22259795050976472,0.20925888149941177,0.15474902794019738,0.19611228759797386,0.1639878679409413,0.15978041830073808,0.166843720958927,0.054924675155216984,0.11424774176006974,0.17646377171902244,0.0026433903861597385,-0.14711239507385815,-0.2265771420714304,-0.20868115499949436,-0.30241142670518495,-0.35010263067126224,-0.3321668059649101,-0.3106377985291226,-0.30637126408074655,-0.33490868606854385,-0.2413790964398827,-0.15551225892820386,-0.1616544141741599,-0.19543484726575094,-0.2545610344121328
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.14542415519084337,-0.2764037774463403,-0.08405226587012574,-0.15941928141358325,-0.028304279344766453,-0.05756337117237295,-0.12779797022670059,-0.0820017992223353,-0.05211703362402656,-0.05363135439108782,-0.10181437870949034,0.018466371586106117,-0.08402703229906555,-0.07729392897566201,0.016959570455969242,-0.2018212719266884,0.0547286314463907,-0.09736916081897326,6.303473471453991e-4,-0.5239727479417366,-0.47934128878297033,-0.5341168567554277,-0.4948661477299615,-0.5277196303681031,-0.5082831234739036,-0.5018372658241853,-0.5287225557986943,-0.5099475888211775,-0.5310748799907491,-0.5451841922338811,-0.5494617753839979,-0.4976429718251464,-0.5037887934718859,-0.555275597489997,-0.5206577109254339,-0.5433812046659183,-0.5227418049484059,-0.5677423124315695,-0.5020200840367366,-0.37138805702934796,-0.39997192686674005,-0.40030291392387035,-0.35879036775090056,-0.41324318963902545,-0.45422473982875244,-0.4096916376968434,-0.3650606516434736,-0.42642850545859934,-0.35329057289064203,-0.356065501918316,-0.3726564683372446,-0.3607247531309089,-0.3617413441645284,-0.3672999179365346,-0.11651666007670669,-0.1380890605839351,-0.15118658009091185,-0.14534105136605338,-0.106955809799744,-0.14076498823824962,-0.09314557155855235,-0.16218995574449308,-0.09714443570618755,-0.1274087697679765,-0.07689806407755662,-0.13993244393530194,-0.1915864144151093,-0.1759649743413627,-0.17311759545103028,-0.5525441864074985,-0.5876696126039553,-0.5488871596770214,-0.5229102067829274,-0.5296561689234832,-0.5506569454293316,-0.541524676771543,-0.5263664716822054,-0.5263788029970756,-0.42910321113851546,-0.44235198944191007,-0.4396436478361655,-0.4014473006071087,-0.45180229472117744
