Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KCNK13,1.046676269464526,3.9609382179940726,2.069237647240435,1.9142016980391001,0.055594388886657915,NA
LINC02389,0.8789894948706273,3.7826909268224584,1.663086181970748,2.2745008453741047,0.022935890332823443,NA
ATP2B3,0.35238782505300925,3.7212362315753964,7.745720267095465,0.48042481567318557,0.630925352256501,NA
RN7SL794P,0.5839020452921645,3.7008393098091465,7.466868824812541,0.4956347026629409,0.6201521642294463,NA
OXCT2,1.3942855320002427,3.5815787547119866,1.3645698102062962,2.6246944113255166,0.008672676577445757,NA
RGS11,3.8342031132023435,3.561323129479155,1.0057932095758748,3.5408104723444116,3.9890000821292285e-4,0.003768960875572258
HNRNPA1P64,0.41739943859001033,3.4980025393228327,7.747611804242693,0.4514942962691137,0.6516333349683499,NA
HLA-DQB1,46.15776270257396,3.468997462928771,0.7925318805402096,4.377107783429754,1.2026451028634593e-5,2.19343059775305e-4
BSND,0.2978531529164532,3.4608421330601886,7.747955844116672,0.4466780919625584,0.6551075021852213,NA
LOC101929626,1.9182691339357096,3.4054336727834182,1.0420858976936385,3.267901120550983,0.0010834821180560064,NA
CILP,1.0971736844070596,3.39309579601519,3.362662728668007,1.009050288358606,0.31295051720056993,NA
LINC00863,0.359758221031104,3.339082827565325,7.749147564786851,0.43089679215021764,0.6665434160386802,NA
ZNF423,0.35956819179449373,3.32602662413683,7.7455880614054635,0.42940918078379076,0.6676254737321581,NA
SHISAL2B,0.464427147772411,3.3090680720475163,7.745719696456081,0.427212473691957,0.6692245767584022,NA
MTLN,27.414483035946798,3.3050336262283193,0.9155629839526053,3.609837536201012,3.0638884528057833e-4,0.00307434019664263
SFTPA2,2.87452230778812,3.2487918283952313,1.1778899718240379,2.758145417745827,0.0058130332106848355,0.029822614347515385
GJA8,0.30118947618546127,3.2338075149397594,7.750261596973885,0.4172514017078353,0.6764945313116706,NA
LOC101928894,0.2564172092901338,3.2338075138579487,7.750261597016401,0.4172514015659626,0.6764945314154316,NA
SLC2A9,2.114284753304164,3.1843910544130387,1.1975249545899174,2.659143796718213,0.00783395193226903,NA
MIR186,0.5511278439284906,3.171925151071775,3.238783318670279,0.9793570112538578,0.3274036101030368,NA
ARL9,2.1305227006167686,3.158086508695608,1.2828789813075416,2.461718178184515,0.013827326917425007,NA
C5orf15,31.94024866432383,3.1527333211350075,0.8204957780974168,3.8424735450140073,1.2180054617828765e-4,0.0014845934219230993
SF3B4,120.40528802153636,3.1127188770483287,0.8086216307589355,3.8494133209457586,1.184010724169491e-4,0.0014538482299493527
PCDHGB8P,0.5782202818383919,3.083795691528717,4.877934719349147,0.6321928990349795,0.5272608368096257,NA
LINC01635,0.6229632657161441,3.0609544990856605,2.815421717927549,1.0872099478364647,0.2769440354427444,NA
ABCC9,0.6960234333761984,3.05901810045504,4.778312786417152,0.6401879151048074,0.5220504385136202,NA
SNORA55,0.3505452460738106,3.049497982196564,7.752417430946364,0.3933609108848389,0.6940529360679191,NA
RNU6-1266P,0.4886309582556161,3.0486007524488277,4.413094727587627,0.6908079115979716,0.4896862630255647,NA
RSPH4A,1.263408956819224,3.04819429634898,1.1088279617222057,2.749023655224744,0.005977307231288924,NA
LOC442041,0.6813922068754692,3.020919800363091,2.061799795808086,1.4651858082947842,0.14287023044818786,NA
ACTE1P,0.3044226145985253,3.019667091747009,6.835130151106827,0.4417863339819547,0.6586438286327845,NA
TERB1,0.49041062500248106,3.0166500992875,6.533774610901492,0.4617009736231596,0.6442957727826433,NA
RPL36AP45,0.2346028958867221,2.9883727329705776,7.753195407819259,0.38543756164803245,0.6999132580361005,NA
IL6,0.4176476007240025,2.982486761317907,6.544203101471638,0.455744834790842,0.6485734773643165,NA
CCDC158,0.41825042246299016,2.9650676446386024,7.743157782750773,0.38292744740960916,0.701773559571899,NA
SYVN1,51.82757330014491,2.9386814164094925,0.7834268166860335,3.7510605379075246,1.7608817356760172e-4,0.0019841838832742073
MYRIP,5.443485813552144,2.9376470778693844,1.002811214006698,2.9294118741773096,0.003396040957381409,0.019668297765207003
FER1L6,1.3737074432688885,2.935213233595493,1.314656333404337,2.232684815806334,0.025569736472750553,NA
MEX3B,1.0485117875954486,2.9183829761196685,1.1014001425017843,2.6497027406321956,0.008056261927551045,NA
