Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
RYR2,6.178198313036988,16.92772204845939,1.7017449865966614,9.947273053122565,2.5918810920475656e-23,5.090778449917925e-20
HMGCS2,52.619501569239546,5.498407329463194,0.9082373709430676,6.05393205055406,1.413522540423625e-9,7.606397149889184e-8
GPRIN2,35.461440042736044,4.656752130607199,0.9264996758655182,5.026177830291145,5.003519417343035e-7,1.1909551979076064e-5
MOBP,0.7753058336597216,4.342395357213262,4.968773770552824,0.8739370230434398,0.38215255104316165,NA
CTNND2,91.3276101924511,4.198172181186059,0.8486266633665898,4.94701894532924,7.535864456759243e-7,1.6724722910883896e-5
GGH,97.64360587330654,4.186346244618038,0.8627240385637459,4.852474322597321,1.2193057482143339e-6,2.5409749630891016e-5
DHRS2,3398.27183945718,4.1806680945210335,0.759005735391846,5.508084984842324,3.627582802477944e-8,1.278031582406635e-6
TRPM2,71.82950585829738,4.171730150942816,0.8387098067393455,4.973985182266156,6.559032474258656e-7,1.4936532937395109e-5
RN7SKP118,1.3340473161265276,4.120333524969143,1.1858258888723952,3.4746530360263757,5.115144974378895e-4,NA
TMEM139,116.03492458421742,4.105838649247132,0.8762980891981891,4.685436040382064,2.793645315297069e-6,5.2071825432103016e-5
LINC01695,1.3874497832933583,4.093667295316125,1.8980426087132987,2.1567836657214254,0.031022524415419455,NA
ADCY5,52.14398940413424,4.066272651516,1.5345725576043665,2.6497754253235772,0.008054529054360559,0.035995681180650586
TMEM52B,46.29890712637395,3.984845091645843,1.4138585286522931,2.818418541099897,0.004826085503342194,0.02405083460641164
CKMT1A,639.4609352235593,3.9508972570863286,0.6235598616669742,6.336035238901236,2.357528904730632e-10,1.5898648789713483e-8
RNU6-638P,1.4670915541543337,3.8874359903859386,1.1503491329935258,3.379353171041002,7.265660601953934e-4,NA
TSPAN8,1199.851352846801,3.8603645318476105,0.7502298857663305,5.1455755163690915,2.667018845349588e-7,7.019575731487114e-6
RNU4-41P,0.8382110517810311,3.8274032142325423,2.292023902985799,1.6698792753629743,0.09494325149687077,NA
CACNA1F,1.4439353756265152,3.8161414037843104,1.7051378944584454,2.238025098255366,0.025219418467524506,NA
ELAPOR2,54.80386200579868,3.812648473720313,0.8476302237016324,4.4980091166055125,6.859275680323116e-6,1.1180477050302606e-4
FAM133A,22.268068020397767,3.7876782233757913,2.8987546803585444,1.3066570445027437,0.19132921354387705,0.374857348181414
LOC101059915,58.64287464624009,3.782978755458411,0.8314163902151939,4.550041110543021,5.363543557784378e-6,9.052348004668735e-5
SIX3,1.8838928977831175,3.773058851617115,1.036154514815151,3.641405598942186,2.711535527850451e-4,0.0023578504565088068
RDH5,2.2951276901934303,3.7692571659295417,1.030281836259383,3.6584719183388534,2.5372353496333223e-4,0.0022332308047422283
TBX3,166.25776124737504,3.7314165417557463,0.8312283431814548,4.489039109848049,7.154516244777748e-6,1.1565731867715305e-4
KCNE3,164.90549080258532,3.644613407282361,0.8724228569211897,4.177576708781252,2.946313137211381e-5,3.7915985524162514e-4
MYOM2,21.448444331723934,3.629882145524813,0.8584144499483285,4.2285892854475025,2.35161191038933e-5,3.1298545730211675e-4
AXIN2,75.86622475735217,3.6254921125478234,0.557378615421721,6.5045411004954365,7.793090820103066e-11,6.062021586944529e-9
EEF1GP7,0.539928535680017,3.6254001311405895,5.737484575414088,0.631879717232867,0.5274654778776469,NA
KCNMB2,1.2686940726768186,3.6006587828801346,2.416356859512953,1.4901187995906748,0.1361930019066842,NA
LINC00221,38.923787856530296,3.580010916633973,2.2050880503421615,1.623522886570659,0.10447767496591075,0.24716314762546757
PIGR,41.45633202877611,3.5654335433612734,1.6526784785434925,2.1573667169088413,0.03097710239625344,0.1018291234209896
RCSD1,3.0795175326959647,3.5635056026561274,1.1951819504078216,2.9815590851586933,0.002867847009924607,0.015990943955622904
RNU6-43P,0.3964368855020063,3.561756523119262,7.077045760641454,0.5032829578307586,0.614765346565669,NA
CACNA1H,16.58492256832064,3.5521302442060114,0.8729680719123458,4.0690265297156,4.720997213091076e-5,5.607031686266068e-4
PLCB4,144.95134365761774,3.515804315455425,0.7821275376595739,4.495180320560075,6.951101615623466e-6,1.1306693549305541e-4
UPK3A,3.911115528656645,3.487578808435659,0.879615886358406,3.9648883819892937,7.343029891651995e-5,8.0969142938616e-4
CRYBB2,74.1336148080148,3.4823618943983794,0.835391358380461,4.168539522780667,3.065576095985651e-5,3.922589348226591e-4
SCNN1G,5.765679114905593,3.46898779124583,0.9127526950118179,3.8005779771495667,1.443589808967634e-4,0.0014088898551744369
DIAPH2,105.39942164607099,3.467309373021987,0.8589414514843179,4.036723768576083,5.420282566774159e-5,6.280892328298108e-4
RNU4-82P,37.323376314933,3.4574967567802255,0.42742790798378505,8.089075823545405,6.011913897330804e-16,2.4859263965462875e-13
NPDC1,253.95491071567577,3.443530264630129,0.6812079992086422,5.055034979962758,4.303118913789015e-7,1.0466703946186811e-5
NXPH3,1.572730939069043,3.4357552187267175,0.9986182706642236,3.4405090710401787,5.80620973977207e-4,NA
TUSC8,5.544072615197117,3.432273299421439,0.9242997846904814,3.713376716376493,2.0451211245005234e-4,0.001870488255487586
DCAF4L2,233.40267746990315,3.422917474671746,1.427015060902399,2.3986554651407825,0.016455389551071703,0.06292418878873737
C16orf86,3.3883373501671867,3.4221113885284744,0.9652150803131754,3.545439206584019,3.919593898291457e-4,0.003187715813053209
SCARA3,184.992330397015,3.405067334990788,0.7541814260267284,4.514918052185113,6.3341254334433695e-6,1.043271624063896e-4
